"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"10197",28649,10,24,1998,1,"OT","M",20,23,"Onychomys","torridus","Rodent","Spectab exclosure"
"10198",28796,11,21,1998,1,"OT","F",20,23,"Onychomys","torridus","Rodent","Spectab exclosure"
"10199",29156,2,20,1999,1,"OT","M",19,25,"Onychomys","torridus","Rodent","Spectab exclosure"
"10200",29300,3,14,1999,1,"OT","F",20,28,"Onychomys","torridus","Rodent","Spectab exclosure"
"10201",29303,3,14,1999,1,"OT","M",18,27,"Onychomys","torridus","Rodent","Spectab exclosure"
"10202",29943,11,6,1999,1,"OT","F",22,32,"Onychomys","torridus","Rodent","Spectab exclosure"
"10203",30291,2,5,2000,1,"OT","F",21,29,"Onychomys","torridus","Rodent","Spectab exclosure"
"10204",31194,8,25,2000,1,"OT","M",20,22,"Onychomys","torridus","Rodent","Spectab exclosure"
"10205",31372,9,30,2000,1,"OT","F",20,19,"Onychomys","torridus","Rodent","Spectab exclosure"
"10206",31377,9,30,2000,1,"OT","M",20,25,"Onychomys","torridus","Rodent","Spectab exclosure"
"10207",31505,11,25,2000,1,"OT","F",20,27,"Onychomys","torridus","Rodent","Spectab exclosure"
"10208",31618,12,22,2000,1,"OT","M",20,24,"Onychomys","torridus","Rodent","Spectab exclosure"
"10209",31623,12,22,2000,1,"OT","F",20,NA,"Onychomys","torridus","Rodent","Spectab exclosure"
"10210",33403,2,9,2002,1,"OT","M",20,26,"Onychomys","torridus","Rodent","Spectab exclosure"
"10211",34974,11,9,2002,1,"OT","F",20,28,"Onychomys","torridus","Rodent","Spectab exclosure"
"10212",34980,11,9,2002,1,"OT","M",20,23,"Onychomys","torridus","Rodent","Spectab exclosure"
"10213",35190,12,7,2002,1,"OT","M",20,14,"Onychomys","torridus","Rodent","Spectab exclosure"
"10214",35192,12,7,2002,1,"OT","F",18,19,"Onychomys","torridus","Rodent","Spectab exclosure"
"10215",35198,12,7,2002,1,"OT","M",19,13,"Onychomys","torridus","Rodent","Spectab exclosure"
"10216",35387,12,29,2002,1,"OT","M",19,22,"Onychomys","torridus","Rodent","Spectab exclosure"
"10217",22047,2,4,1995,1,"DO","M",35,33,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10218",22107,3,4,1995,1,"DO","M",36,39,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10219",22180,4,1,1995,1,"DO","M",36,48,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10220",22243,4,29,1995,1,"DO","F",36,NA,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10221",22253,4,29,1995,1,"DO","M",35,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10222",22310,6,7,1995,1,"DO","F",37,55,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10223",22389,6,27,1995,1,"DO","M",36,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10224",22452,7,20,1995,1,"DO","M",34,31,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10225",22563,8,26,1995,1,"DO","M",38,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10226",22688,9,23,1995,1,"DO","M",32,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10227",22702,9,23,1995,1,"DO","M",33,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10228",22864,10,28,1995,1,"DO","M",37,62,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10229",22873,10,28,1995,1,"DO","M",38,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10230",23150,12,21,1995,1,"DO","M",36,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10231",23162,12,21,1995,1,"DO","F",38,60,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10232",23236,1,27,1996,1,"DO","M",38,42,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10233",23247,1,27,1996,1,"DO","M",36,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10234",23249,1,27,1996,1,"DO","M",36,48,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10235",23255,1,27,1996,1,"DO","F",35,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10236",23364,2,24,1996,1,"DO","M",35,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10237",23385,2,24,1996,1,"DO","F",34,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10238",23391,2,24,1996,1,"DO","M",35,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10239",23521,3,23,1996,1,"DO","M",36,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10240",23527,3,23,1996,1,"DO","M",36,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10241",23561,3,23,1996,1,"DO","M",34,37,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10242",23567,3,23,1996,1,"DO","M",36,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10243",23647,4,14,1996,1,"DO","M",37,36,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10244",23681,4,14,1996,1,"DO","F",36,51,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10245",23715,4,14,1996,1,"DO","M",37,38,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10246",23720,4,14,1996,1,"DO","M",34,37,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10247",23891,5,23,1996,1,"DO","F",37,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10248",23918,5,23,1996,1,"DO","M",36,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10249",24033,6,13,1996,1,"DO","F",38,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10250",24079,6,13,1996,1,"DO","M",34,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10251",24212,7,20,1996,1,"DO","F",35,58,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10252",24298,8,14,1996,1,"DO","M",36,23,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10253",24312,8,14,1996,1,"DO","F",36,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10254",24422,9,21,1996,1,"DO","M",37,41,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10255",24430,9,21,1996,1,"DO","F",36,52,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10256",24573,10,12,1996,1,"DO","F",37,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10257",24576,10,12,1996,1,"DO","M",36,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10258",24590,10,12,1996,1,"DO","F",37,38,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10259",24700,11,16,1996,1,"DO","F",36,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10260",24707,11,16,1996,1,"DO","M",38,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10261",24719,11,16,1996,1,"DO","F",36,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10262",24796,12,18,1996,1,"DO","M",35,36,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10263",24811,12,18,1996,1,"DO","M",34,38,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10264",24824,12,18,1996,1,"DO","F",35,52,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10265",24826,12,18,1996,1,"DO","F",37,52,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10266",24834,12,18,1996,1,"DO","F",32,43,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10267",24854,12,18,1996,1,"DO","M",36,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10268",24858,12,18,1996,1,"DO","M",35,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10269",24866,12,18,1996,1,"DO","F",37,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10270",24934,2,8,1997,1,"DO","F",36,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10271",24942,2,8,1997,1,"DO","M",37,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10272",24946,2,8,1997,1,"DO","F",36,32,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10273",24954,2,8,1997,1,"DO","M",37,55,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10274",24962,2,8,1997,1,"DO","M",34,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10275",24972,2,8,1997,1,"DO","M",37,51,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10276",24977,2,8,1997,1,"DO","F",37,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10277",24998,2,8,1997,1,"DO","M",35,56,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10278",25005,2,8,1997,1,"DO","M",36,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10279",25010,2,8,1997,1,"DO","F",35,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10280",25187,3,15,1997,1,"DO","M",36,65,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10281",25205,3,15,1997,1,"DO","M",35,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10282",25210,3,15,1997,1,"DO","F",36,60,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10283",25221,3,15,1997,1,"DO","F",35,58,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10284",25242,3,15,1997,1,"DO","M",37,58,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10285",25250,3,15,1997,1,"DO","M",35,55,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10286",25253,3,15,1997,1,"DO","M",35,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10287",25270,3,15,1997,1,"DO","F",39,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10288",25273,3,15,1997,1,"DO","M",38,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10289",25274,3,15,1997,1,"DO","M",35,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10290",25473,4,12,1997,1,"DO","M",36,65,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10291",25479,4,12,1997,1,"DO","F",35,35,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10292",25500,4,12,1997,1,"DO","M",36,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10293",25505,4,12,1997,1,"DO","M",36,57,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10294",25509,4,12,1997,1,"DO","F",35,55,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10295",25528,4,12,1997,1,"DO","F",32,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10296",25537,4,12,1997,1,"DO","M",34,51,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10297",25551,4,12,1997,1,"DO","F",37,56,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10298",25555,4,12,1997,1,"DO","M",36,36,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10299",25743,5,10,1997,1,"DO","M",34,52,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10300",25760,5,10,1997,1,"DO","M",29,56,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10301",25765,5,10,1997,1,"DO","F",35,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10302",25776,5,10,1997,1,"DO","F",35,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10303",25789,5,10,1997,1,"DO","F",34,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10304",25797,5,10,1997,1,"DO","M",35,32,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10305",25804,5,10,1997,1,"DO","F",33,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10306",25972,6,9,1997,1,"DO","M",37,57,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10307",25976,6,9,1997,1,"DO","M",36,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10308",25980,6,9,1997,1,"DO","F",34,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10309",26019,6,9,1997,1,"DO","M",36,48,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10310",26033,6,9,1997,1,"DO","F",35,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10311",26294,7,9,1997,1,"DO","M",38,36,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10312",26383,7,9,1997,1,"DO","F",34,44,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10313",26435,7,9,1997,1,"DO","M",36,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10314",26445,7,9,1997,1,"DO","M",36,38,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10315",26496,7,9,1997,1,"DO","M",35,48,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10316",26564,7,29,1997,1,"DO","M",37,42,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10317",26593,7,29,1997,1,"DO","M",36,55,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10318",26599,7,29,1997,1,"DO","F",34,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10319",26813,9,27,1997,1,"DO","F",33,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10320",26820,9,27,1997,1,"DO","M",38,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10321",26844,9,27,1997,1,"DO","F",33,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10322",26977,10,25,1997,1,"DO","M",35,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10323",27016,10,25,1997,1,"DO","F",34,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10324",27019,10,25,1997,1,"DO","F",34,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10325",27191,11,22,1997,1,"DO","M",NA,48,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10326",27220,11,22,1997,1,"DO","M",36,52,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10327",27227,11,22,1997,1,"DO","F",34,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10328",27236,11,22,1997,1,"DO","M",36,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10329",27271,11,22,1997,1,"DO","F",35,44,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10330",27298,12,28,1997,1,"DO","M",37,56,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10331",27335,12,28,1997,1,"DO","F",33,43,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10332",27344,12,28,1997,1,"DO","M",38,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10333",27353,12,28,1997,1,"DO","F",35,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10334",27439,1,31,1998,1,"DO","F",34,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10335",27453,1,31,1998,1,"DO","M",37,57,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10336",27566,3,1,1998,1,"DO","M",37,NA,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10337",27578,3,1,1998,1,"DO","F",33,NA,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10338",27595,3,1,1998,1,"DO","M",39,NA,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10339",27712,3,29,1998,1,"DO","F",34,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10340",27714,3,29,1998,1,"DO","M",35,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10341",27741,3,29,1998,1,"DO","M",36,55,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10342",27793,5,2,1998,1,"DO","M",36,30,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10343",27866,5,28,1998,1,"DO","M",34,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10344",27883,5,28,1998,1,"DO","M",35,36,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10345",27918,5,28,1998,1,"DO","M",37,56,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10346",28038,6,27,1998,1,"DO","M",36,56,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10347",28076,6,27,1998,1,"DO","F",37,NA,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10348",28240,7,18,1998,1,"DO","M",37,42,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10349",28322,8,22,1998,1,"DO","M",37,52,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10350",28542,9,20,1998,1,"DO","F",33,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10351",28546,9,20,1998,1,"DO","F",37,61,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10352",28549,9,20,1998,1,"DO","M",36,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10353",28648,10,24,1998,1,"DO","M",32,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10354",28652,10,24,1998,1,"DO","M",34,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10355",28653,10,24,1998,1,"DO","M",37,57,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10356",28793,11,21,1998,1,"DO","M",34,56,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10357",28794,11,21,1998,1,"DO","F",33,51,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10358",28797,11,21,1998,1,"DO","M",37,58,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10359",28920,12,22,1998,1,"DO","M",34,57,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10360",29027,1,16,1999,1,"DO","M",36,55,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10361",29028,1,16,1999,1,"DO","F",33,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10362",29161,2,20,1999,1,"DO","F",36,57,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10363",29162,2,20,1999,1,"DO","F",33,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10364",29164,2,20,1999,1,"DO","F",36,65,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10365",29166,2,20,1999,1,"DO","M",34,57,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10366",29299,3,14,1999,1,"DO","F",36,63,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10367",29428,4,17,1999,1,"DO","F",37,73,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10368",29429,4,17,1999,1,"DO","F",36,34,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10369",29430,4,17,1999,1,"DO","M",35,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10370",29564,5,15,1999,1,"DO","M",37,37,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10371",29699,6,12,1999,1,"DO","F",38,55,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10372",29860,10,9,1999,1,"DO","M",34,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10373",29944,11,6,1999,1,"DO","M",34,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10374",30062,12,5,1999,1,"DO","F",36,69,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10375",30063,12,5,1999,1,"DO","M",34,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10376",30160,1,8,2000,1,"DO","M",35,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10377",30167,1,8,2000,1,"DO","M",35,41,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10378",30284,2,5,2000,1,"DO","M",NA,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10379",30289,2,5,2000,1,"DO","F",35,48,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10380",30290,2,5,2000,1,"DO","F",36,65,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10381",30294,2,5,2000,1,"DO","F",34,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10382",30295,2,5,2000,1,"DO","M",35,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10383",30422,3,4,2000,1,"DO","F",36,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10384",30423,3,4,2000,1,"DO","M",35,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10385",30425,3,4,2000,1,"DO","F",64,35,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10386",30582,4,30,2000,1,"DO","M",34,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10387",30583,4,30,2000,1,"DO","F",36,49,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10388",30727,6,3,2000,1,"DO","F",34,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10389",30728,6,3,2000,1,"DO","M",35,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10390",30906,7,1,2000,1,"DO","F",36,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10391",31196,8,25,2000,1,"DO","M",35,51,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10392",31375,9,30,2000,1,"DO","M",33,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10393",31506,11,25,2000,1,"DO","M",35,51,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10394",31507,11,25,2000,1,"DO",NA,36,51,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10395",31616,12,22,2000,1,"DO","M",34,52,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10396",31714,1,21,2001,1,"DO","M",34,53,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10397",31940,4,21,2001,1,"DO","M",35,NA,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10398",31943,4,21,2001,1,"DO","F",37,68,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10399",32038,5,26,2001,1,"DO","M",34,55,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10400",32042,5,26,2001,1,"DO","F",37,68,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10401",32154,6,25,2001,1,"DO","F",36,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10402",32158,6,25,2001,1,"DO","M",35,26,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10403",32368,8,25,2001,1,"DO","F",36,50,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10404",32374,8,25,2001,1,"DO","F",36,54,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10405",32376,8,25,2001,1,"DO","M",37,57,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10406",32592,9,22,2001,1,"DO","M",37,58,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10407",32808,10,13,2001,1,"DO","M",36,58,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10408",33021,11,17,2001,1,"DO","M",37,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10409",33026,11,17,2001,1,"DO","F",35,33,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10410",33221,12,15,2001,1,"DO","M",36,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10411",33222,12,15,2001,1,"DO","M",34,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10412",33224,12,15,2001,1,"DO","M",35,41,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10413",33322,1,12,2002,1,"DO","M",37,58,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10414",33325,1,12,2002,1,"DO","M",35,29,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10415",33398,2,9,2002,1,"DO","F",35,35,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10416",33400,2,9,2002,1,"DO","M",37,60,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10417",33402,2,9,2002,1,"DO","M",35,40,"Dipodomys","ordii","Rodent","Spectab exclosure"
"10418",33571,3,13,2002,1,"DO","M",35,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
